gpid,maxang,maxh,maxc,ang,minl,len,lenmcd,lendif,postrix,startdate,starth,startl,starto,startc,startv,lastdate,lastl,lastc,len1,len2,len3,maxh1,maxh2,maxh3,minl1,minl2,minl3,prlenmcd1,prlenmcd2,prlenmcd3,prang1,prang2,maxang1,maxang2,prlendif1,prlendif2,postrix1,postrix2,startl1,sn,refid,rat,prrat1,prrat2,fuminl1,fulen1,fumaxh2,fulen2,fuminl2
137,0.5403244515441532,9.48,8.71,0.15353058326082059,7.75,-16,-16,16,-16,2016-12-18,8.66,7.92,8.53,7.96,38555637.0,2016-12-18,7.92,7.96,21.0,-4.0,9.0,10.98,6.48,7.05,6.3,5.8,5.88,15.0,0.0,1.0,0.2781177239647196,0.01312270507603631,0.8576205956186347,0.04932565116632903,11.0,-4.0,21.0,-4.0,6.3,600126,137,9.42211055276383,50.00000000000002,6.25,,,,,
0,0.4641188371397462,15.33,13.85,0.0983579945326401,5.44,-30,-22,6,-30,2014-01-05,6.12,5.94,6.1,5.96,1100197.0,2014-01-05,5.94,5.96,,,,,,,,,,,,,,,,,,,,,,600819,0,132.38255033557044,,,5.45,-17.0,8.71,15.0,6.05
54,1.2724294078529683,9.4,7.63,0.37418239019105703,5.45,-17,-9,-17,-17,2015-07-12,8.31,6.09,8.31,5.52,116835217.0,2015-07-12,6.09,5.52,-30.0,,,15.33,,,5.44,,,-22.0,,,0.0983579945326401,,0.4641188371397462,,6.0,,-30.0,,5.94,600819,54,38.22463768115942,132.38255033557044,,6.28,15.0,7.29,-7.0,5.93
71,0.648371874490485,8.71,7.77,0.22854227228286328,6.28,15,5,-13,15,2015-11-08,7.74,7.5,7.1,7.11,99439226.0,2015-11-08,7.5,7.11,-17.0,-30.0,,9.4,15.33,,5.45,5.44,,-9.0,-22.0,,0.37418239019105703,0.0983579945326401,1.2724294078529683,0.4641188371397462,-17.0,6.0,-17.0,-30.0,6.09,600819,71,9.282700421940927,38.22463768115942,132.38255033557044,6.05,-7.0,7.03,11.0,6.23
86,0.16386196267426661,7.29,6.65,0.041297305549445086,6.05,-7,-1,-7,-7,2016-02-28,7.29,6.26,7.15,6.47,76350149.0,2016-02-28,6.26,6.47,15.0,-17.0,-30.0,8.71,9.4,15.33,6.28,5.45,5.44,5.0,-9.0,-22.0,0.22854227228286328,0.37418239019105703,0.648371874490485,1.2724294078529683,-13.0,-17.0,15.0,-17.0,7.5,600819,86,2.782071097372496,9.282700421940927,38.22463768115942,5.93,11.0,8.34,17.0,7.29
93,0.14296645519000828,7.03,6.77,0.050289297378072965,5.93,11,3,-11,11,2016-04-17,7.03,6.87,6.68,6.77,36612819.0,2016-04-17,6.87,6.77,-7.0,15.0,-17.0,7.29,8.71,9.4,6.05,6.28,5.45,-1.0,5.0,-9.0,0.041297305549445086,0.22854227228286328,0.16386196267426661,0.648371874490485,-7.0,-13.0,-7.0,15.0,6.26,600819,93,0.0,2.782071097372496,9.282700421940927,6.23,17.0,9.17,-12.0,8.15
104,0.5283134292782159,8.34,7.92,0.19139586251623136,6.23,17,7,9,17,2016-07-03,6.29,6.23,6.03,6.18,19936438.0,2016-07-03,6.23,6.18,11.0,-7.0,15.0,7.03,7.29,8.71,5.93,6.05,6.28,3.0,-1.0,5.0,0.050289297378072965,0.041297305549445086,0.14296645519000828,0.16386196267426661,-11.0,-7.0,11.0,-7.0,6.87,600819,104,28.155339805825253,0.0,2.782071097372496,7.29,-12.0,10.27,8.0,
123,0.13330793778338235,9.17,8.17,0.04541698828565288,7.29,-12,0,12,-12,2016-11-20,8.1,7.82,7.86,7.83,35639915.0,2016-11-20,7.82,7.83,17.0,11.0,-7.0,8.34,7.03,7.29,6.23,5.93,6.05,7.0,3.0,-1.0,0.19139586251623136,0.050289297378072965,0.5283134292782159,0.14296645519000828,9.0,-11.0,17.0,11.0,6.23,600819,123,4.342273307790556,28.155339805825253,0.0,8.15,8.0,,,
135,0.16208090086997318,10.27,9.15,0.05659290116257728,8.15,8,4,8,8,2017-02-12,9.12,8.28,8.14,8.28,66426096.0,2017-02-12,8.28,8.28,-12.0,17.0,11.0,9.17,8.34,7.03,7.29,6.23,5.93,0.0,7.0,3.0,0.04541698828565288,0.19139586251623136,0.13330793778338235,0.5283134292782159,12.0,9.0,-12.0,17.0,7.82,600819,135,10.507246376811597,4.342273307790556,28.155339805825253,,,,,
0,0.13284169770453325,14.86,13.76,0.049590026578461746,10.39,-39,-21,-3,-39,2014-01-05,11.91,11.64,11.72,11.87,2222062.0,2014-01-05,11.64,11.87,,,,,,,,,,,,,,,,,,,,,,601798,0,15.922493681550144,,,11.96,-18.0,23.2,16.0,9.63
45,0.21767435246071226,14.09,13.35,0.0638466838708566,11.96,-18,-12,0,-18,2014-11-16,13.37,12.51,13.05,12.6,19178079.0,2014-11-16,12.51,12.6,-39.0,,,14.86,,,10.39,,,-21.0,,,0.049590026578461746,,0.13284169770453325,,-3.0,,-39.0,,11.64,601798,45,5.952380952380953,15.922493681550144,,12.74,16.0,15.07,-17.0,10.27
63,0.5805567614390093,23.2,20.72,0.16620243987668507,12.74,16,12,16,16,2015-03-22,14.08,13.66,13.61,13.67,33969195.0,2015-03-22,13.66,13.67,-18.0,-39.0,,14.09,14.86,,11.96,10.39,,-12.0,-21.0,,0.0638466838708566,0.049590026578461746,0.21767435246071226,0.13284169770453325,0.0,-3.0,-18.0,-39.0,12.51,601798,63,51.57278712509144,5.952380952380953,15.922493681550144,9.63,-17.0,14.73,13.0,10.68
79,0.9826388709901686,15.07,13.47,0.28683884211404725,9.63,-17,-9,-15,-17,2015-07-12,14.34,11.46,14.34,10.08,44441752.0,2015-07-12,11.46,10.08,16.0,-18.0,-39.0,23.2,14.09,14.86,12.74,11.96,10.39,12.0,-12.0,-21.0,0.16620243987668507,0.0638466838708566,0.5805567614390093,0.21767435246071226,16.0,0.0,16.0,-18.0,13.66,601798,79,33.630952380952394,51.57278712509144,5.952380952380953,10.27,13.0,16.38,-6.0,11.01
96,0.5923917900414205,14.73,13.94,0.1930370219439596,10.27,13,7,-5,13,2015-11-08,13.14,12.71,11.94,11.96,38399050.0,2015-11-08,12.71,11.96,-17.0,16.0,-18.0,15.07,23.2,14.09,9.63,12.74,11.96,-9.0,12.0,-12.0,0.28683884211404725,0.16620243987668507,0.9826388709901686,0.5805567614390093,-15.0,16.0,-17.0,16.0,11.46,601798,96,16.55518394648827,33.630952380952394,51.57278712509144,10.68,-6.0,13.92,9.0,11.21
109,0.2384083475992617,16.38,13.02,0.08173241283279957,10.68,-6,-2,-6,-6,2016-02-07,10.97,10.68,10.62,10.52,10647404.0,2016-02-07,10.68,10.52,13.0,-17.0,16.0,14.73,15.07,23.2,10.27,9.63,12.74,7.0,-9.0,12.0,0.1930370219439596,0.28683884211404725,0.5923917900414205,0.9826388709901686,-5.0,-15.0,13.0,-17.0,12.71,601798,109,23.76425855513309,16.55518394648827,33.630952380952394,11.01,9.0,13.06,-8.0,12.08
115,0.2707086381998074,13.92,13.06,0.09139536857569333,11.01,9,3,5,9,2016-03-27,13.92,12.96,13.33,13.06,64598688.0,2016-03-27,12.96,13.06,-6.0,13.0,-17.0,16.38,14.73,15.07,10.68,10.27,9.63,-2.0,7.0,-9.0,0.08173241283279957,0.1930370219439596,0.2384083475992617,0.5923917900414205,-6.0,-5.0,-6.0,13.0,10.68,601798,115,0.0,23.76425855513309,16.55518394648827,11.21,-8.0,15.17,24.0,
124,0.16535758332906353,13.06,12.62,0.05679600628488497,11.21,-8,-2,-6,-8,2016-05-29,11.55,11.21,11.38,11.28,11221907.0,2016-05-29,11.21,11.28,9.0,-6.0,13.0,13.92,16.38,14.73,11.01,10.68,10.27,3.0,-2.0,7.0,0.09139536857569333,0.08173241283279957,0.2707086381998074,0.2384083475992617,5.0,-6.0,9.0,-6.0,12.96,601798,124,11.879432624113484,0.0,23.76425855513309,12.08,24.0,,,
132,0.1604451346509166,15.17,14.36,0.027293047378121903,12.08,24,18,24,24,2016-07-24,12.93,12.58,12.64,12.6,12149372.0,2016-07-24,12.58,12.6,-8.0,9.0,-6.0,13.06,13.92,16.38,11.21,11.01,10.68,-2.0,3.0,-2.0,0.05679600628488497,0.09139536857569333,0.16535758332906353,0.2707086381998074,-6.0,5.0,-8.0,9.0,11.21,601798,132,13.968253968253963,11.879432624113484,0.0,,,,,
0,0.2251926260905559,7.56,7.12,0.10451450845500208,4.99,-39,-9,-7,-39,2014-01-05,5.72,5.57,5.7,5.6,5553494.0,2014-01-05,5.57,5.6,,,,,,,,,,,,,,,,,,,,,,600888,0,27.142857142857157,,,6.86,-7.0,8.32,3.0,6.73
45,0.12517066818866796,8.58,7.87,0.048272185627463195,6.86,-7,1,7,-7,2014-11-16,7.46,6.86,7.05,6.94,51597231.0,2014-11-16,6.86,6.94,-39.0,,,7.56,,,4.99,,,-9.0,,,0.10451450845500208,,0.2251926260905559,,-7.0,,-39.0,,5.57,600888,45,13.400576368876083,27.142857142857157,,7.37,3.0,9.82,-9.0,8.77
52,0.03331911048777858,8.32,7.96,0.013554432125345043,7.37,3,1,3,3,2015-01-04,8.32,7.78,8.06,7.96,58769900.0,2015-01-04,7.78,7.96,-7.0,-39.0,,8.58,7.56,,6.86,4.99,,1.0,-9.0,,0.048272185627463195,0.10451450845500208,0.12517066818866796,0.2251926260905559,7.0,-7.0,-7.0,-39.0,6.86,600888,52,0.0,13.400576368876083,27.142857142857157,6.73,-9.0,19.47,15.0,6.18
55,0.3716721677717123,9.82,8.09,0.105209556191022,6.73,-9,-5,9,-9,2015-01-25,7.23,6.98,6.88,6.73,87028971.0,2015-01-25,6.98,6.73,3.0,-7.0,-39.0,8.32,8.58,7.56,7.37,6.86,4.99,1.0,1.0,-9.0,0.013554432125345043,0.048272185627463195,0.03331911048777858,0.12517066818866796,3.0,7.0,3.0,-7.0,7.78,600888,55,20.208023774145612,0.0,13.400576368876083,8.77,15.0,11.28,-18.0,6.33
64,0.9292667887563923,19.47,15.68,0.2672504022512778,8.77,15,13,15,15,2015-03-29,10.78,10.24,9.51,9.66,137930263.0,2015-03-29,10.24,9.66,-9.0,3.0,-7.0,9.82,8.32,8.58,6.73,7.37,6.86,-5.0,1.0,1.0,0.105209556191022,0.013554432125345043,0.3716721677717123,0.03331911048777858,9.0,3.0,-9.0,3.0,6.98,600888,64,62.318840579710134,20.208023774145612,0.0,6.18,-18.0,9.46,11.0,5.86
79,1.3978200244921375,11.28,9.6,0.38746810382372837,6.18,-18,-10,-14,-18,2015-07-12,9.58,7.2,9.58,6.39,116767167.0,2015-07-12,7.2,6.39,15.0,-9.0,3.0,19.47,9.82,8.32,8.77,6.73,7.37,13.0,-5.0,1.0,0.2672504022512778,0.105209556191022,0.9292667887563923,0.3716721677717123,15.0,9.0,15.0,-9.0,10.24,600888,79,50.23474178403755,62.318840579710134,20.208023774145612,6.33,11.0,7.34,-10.0,6.41
97,0.4819459459058504,9.46,8.77,0.1569773275289542,6.33,11,7,-11,11,2015-11-15,9.44,8.58,8.81,8.7,155230138.0,2015-11-15,8.58,8.7,-18.0,15.0,-9.0,11.28,19.47,9.82,6.18,8.77,6.73,-10.0,13.0,-5.0,0.38746810382372837,0.2672504022512778,1.3978200244921375,0.9292667887563923,-14.0,15.0,-18.0,15.0,7.2,600888,97,0.8045977011494232,50.23474178403755,62.318840579710134,5.86,-10.0,8.86,36.0,7.45
108,0.4090642360334312,7.34,7.04,0.13915776284659837,5.86,-10,-2,-10,-10,2016-01-31,6.82,5.86,6.69,5.84,43582770.0,2016-01-31,5.86,5.84,11.0,-18.0,15.0,9.46,11.28,19.47,6.33,6.18,8.77,7.0,-10.0,13.0,0.1569773275289542,0.38746810382372837,0.4819459459058504,1.3978200244921375,-11.0,-14.0,11.0,-18.0,8.58,600888,108,20.547945205479444,0.8045977011494232,50.23474178403755,6.41,36.0,9.77,-9.0,8.52
118,0.36075399849512335,8.86,8.37,0.07902843761917516,6.41,36,32,10,36,2016-04-17,7.73,7.5,7.07,7.2,92273608.0,2016-04-17,7.5,7.2,-10.0,11.0,-18.0,7.34,9.46,11.28,5.86,6.33,6.18,-2.0,7.0,-10.0,0.13915776284659837,0.1569773275289542,0.4090642360334312,0.4819459459058504,-10.0,-11.0,-10.0,11.0,5.86,600888,118,16.249999999999986,20.547945205479444,0.8045977011494232,7.45,-9.0,10.32,5.0,
154,0.1839076559560039,9.77,8.94,0.06279901085609246,7.45,-9,-5,9,-9,2017-01-01,7.92,7.74,7.6,7.62,32065631.0,2017-01-01,7.74,7.62,36.0,-10.0,11.0,8.86,7.34,9.46,6.41,5.86,6.33,32.0,-2.0,7.0,0.07902843761917516,0.13915776284659837,0.36075399849512335,0.4090642360334312,10.0,-10.0,36.0,-10.0,7.5,600888,154,17.322834645669282,16.249999999999986,20.547945205479444,8.52,5.0,,,
163,0.3026439687512603,10.32,9.79,0.0942143416610097,8.52,5,5,5,5,2017-03-05,9.09,8.52,8.83,8.66,99625064.0,2017-03-05,8.52,8.66,-9.0,36.0,-10.0,9.77,8.86,7.34,7.45,6.41,5.86,-5.0,32.0,-2.0,0.06279901085609246,0.07902843761917516,0.1839076559560039,0.36075399849512335,9.0,10.0,-9.0,36.0,7.74,600888,163,13.048498845265577,17.322834645669282,16.249999999999986,,,,,
0,0.7038811053796199,6.2,5.8,0.25647180120352,3.6,-36,-8,-14,-36,2014-01-05,4.17,4.13,4.17,4.14,1807013.0,2014-01-05,4.13,4.14,,,,,,,,,,,,,,,,,,,,,,600423,0,40.09661835748793,,,5.41,-5.0,14.35,13.0,4.75
48,0.19898008043904958,9.54,7.16,0.06197621201981786,5.41,-5,-1,5,-5,2014-12-07,6.16,5.63,5.79,5.71,47511942.0,2014-12-07,5.63,5.71,-36.0,,,6.2,,,3.6,,,-8.0,,,0.25647180120352,,0.7038811053796199,,-14.0,,-36.0,,4.13,600423,48,25.39404553415061,40.09661835748793,,9.09,13.0,10.12,-18.0,5.0
53,0.9513293553393636,14.35,13.89,0.24946337033812713,9.09,13,11,13,13,2015-04-05,10.04,9.19,9.15,9.1,110882378.0,2015-04-05,9.19,9.1,-5.0,-36.0,,9.54,6.2,,5.41,3.6,,-1.0,-8.0,,0.06197621201981786,0.25647180120352,0.19898008043904958,0.7038811053796199,5.0,-14.0,-5.0,-36.0,5.63,600423,53,52.63736263736265,25.39404553415061,40.09661835748793,4.75,-18.0,9.52,13.0,5.61
66,1.9833071189803535,10.12,7.27,0.593387177997238,4.75,-18,-10,-12,-18,2015-07-05,10.12,6.44,9.91,6.44,123103698.0,2015-07-05,6.44,6.44,13.0,-5.0,-36.0,14.35,9.54,6.2,9.09,5.41,3.6,11.0,-1.0,-8.0,0.24946337033812713,0.06197621201981786,0.9513293553393636,0.19898008043904958,13.0,5.0,13.0,-5.0,9.19,600423,66,12.88819875776397,52.63736263736265,25.39404553415061,5.0,13.0,8.6,-7.0,7.96
84,0.8626772848693287,9.52,8.97,0.2686926872824314,5.0,13,7,1,13,2015-11-08,7.19,6.93,6.9,6.8,108631611.0,2015-11-08,6.93,6.8,-18.0,13.0,-5.0,10.12,14.35,9.54,4.75,9.09,5.41,-10.0,11.0,-1.0,0.593387177997238,0.24946337033812713,1.9833071189803535,0.9513293553393636,-12.0,13.0,-18.0,13.0,6.44,600423,84,31.911764705882373,12.88819875776397,52.63736263736265,5.61,-7.0,10.13,11.0,6.17
97,0.43942622638213114,8.6,8.11,0.15833021150908294,5.61,-7,-1,-5,-7,2016-02-07,5.85,5.61,5.25,5.3,46941810.0,2016-02-07,5.61,5.3,13.0,-18.0,13.0,9.52,10.12,14.35,5.0,4.75,9.09,7.0,-10.0,11.0,0.2686926872824314,0.593387177997238,0.8626772848693287,1.9833071189803535,1.0,-12.0,13.0,-18.0,6.93,600423,97,53.0188679245283,31.911764705882373,12.88819875776397,7.96,11.0,8.47,-14.0,8.32
104,0.8363610224143732,10.13,10.0,0.2422219989717972,7.96,11,7,11,11,2016-04-03,9.37,8.85,8.56,8.89,82077427.0,2016-04-03,8.85,8.89,-7.0,13.0,-18.0,8.6,9.52,10.12,5.61,5.0,4.75,-1.0,7.0,-10.0,0.15833021150908294,0.2686926872824314,0.43942622638213114,0.8626772848693287,-5.0,1.0,-7.0,13.0,5.61,600423,104,12.485939257592804,53.0188679245283,31.911764705882373,6.17,-14.0,11.47,15.0,6.8
115,0.7105343951445006,8.47,7.63,0.23035483793133388,6.17,-14,-8,-10,-14,2016-06-26,7.2,6.17,7.18,6.35,164392532.0,2016-06-26,6.17,6.35,11.0,-7.0,13.0,10.13,8.6,9.52,7.96,5.61,5.0,7.0,-1.0,7.0,0.2422219989717972,0.15833021150908294,0.8363610224143732,0.43942622638213114,11.0,-5.0,11.0,-7.0,8.85,600423,115,20.15748031496063,12.485939257592804,53.0188679245283,8.32,15.0,8.74,-11.0,
129,0.7288303945746794,11.47,10.62,0.23212952534391582,8.32,15,5,15,15,2016-10-02,8.97,8.35,8.22,7.89,162015476.0,2016-10-02,8.35,7.89,-14.0,11.0,-7.0,8.47,10.13,8.6,6.17,7.96,5.61,-8.0,7.0,-1.0,0.23035483793133388,0.2422219989717972,0.7105343951445006,0.8363610224143732,-10.0,11.0,-14.0,11.0,6.17,600423,129,34.60076045627376,20.15748031496063,12.485939257592804,6.8,-11.0,,,
144,0.5684132921116717,8.74,8.06,0.1585083346683956,6.8,-11,-11,-5,-11,2017-01-22,8.74,7.9,8.73,8.06,92336353.0,2017-01-22,7.9,8.06,15.0,-14.0,11.0,11.47,8.47,10.13,8.32,6.17,7.96,5.0,-8.0,7.0,0.23212952534391582,0.23035483793133388,0.7288303945746794,0.7105343951445006,15.0,-10.0,15.0,-14.0,8.35,600423,144,0.0,34.60076045627376,20.15748031496063,,,,,
0,0.25121925762473024,5.37,4.84,0.05948143324990581,3.44,-28,-8,-8,-28,2014-01-05,4.0,3.89,4.0,3.89,3762833.0,2014-01-05,3.89,3.89,,,,,,,,,,,,,,,,,,,,,,601789,0,24.421593830334174,,,4.24,-8.0,9.67,15.0,3.74
56,0.16387830262013392,5.35,4.96,0.05000358259986914,4.24,-8,-2,8,-8,2015-02-01,4.71,4.4,4.48,4.42,66517665.0,2015-02-01,4.4,4.42,-28.0,,,5.37,,,3.44,,,-8.0,,,0.05948143324990581,,0.25121925762473024,,-8.0,,-28.0,,3.89,601789,56,12.217194570135748,24.421593830334174,,4.69,15.0,6.39,-13.0,4.32
64,0.7198568648106687,9.67,8.26,0.22494723349850068,4.69,15,11,15,15,2015-03-29,5.64,5.37,5.22,5.13,111358402.0,2015-03-29,5.37,5.13,-8.0,-28.0,,5.35,5.37,,4.24,3.44,,-2.0,-8.0,,0.05000358259986914,0.05948143324990581,0.16387830262013392,0.25121925762473024,8.0,-8.0,-8.0,-28.0,4.4,601789,64,61.01364522417154,12.217194570135748,24.421593830334174,3.74,-13.0,6.43,8.0,3.64
79,1.4648204259365272,6.39,5.8,0.48560598460487375,3.74,-13,-5,-11,-13,2015-09-06,4.94,3.74,4.93,3.87,59123274.0,2015-09-06,3.74,3.87,15.0,-8.0,-28.0,9.67,5.35,5.37,4.69,4.24,3.44,11.0,-2.0,-8.0,0.22494723349850068,0.05000358259986914,0.7198568648106687,0.16387830262013392,15.0,8.0,15.0,-8.0,5.37,601789,79,49.87080103359172,61.01364522417154,12.217194570135748,4.32,8.0,5.42,-10.0,4.77
92,0.4412974998008174,6.43,5.93,0.12389582472160764,4.32,8,4,4,8,2015-12-06,6.12,5.84,5.83,5.54,117027884.0,2015-12-06,5.84,5.54,-13.0,15.0,-8.0,6.39,9.67,5.35,3.74,4.69,4.24,-5.0,11.0,-2.0,0.48560598460487375,0.22494723349850068,1.4648204259365272,0.7198568648106687,-11.0,15.0,-13.0,15.0,3.74,601789,92,7.039711191335729,49.87080103359172,61.01364522417154,3.64,-10.0,8.46,24.0,6.36
100,0.4552948596453836,5.42,5.19,0.1594823944475266,3.64,-10,-4,-10,-10,2016-01-31,4.65,3.64,4.6,3.65,59213291.0,2016-01-31,3.64,3.65,8.0,-13.0,15.0,6.43,6.39,9.67,4.32,3.74,4.69,4.0,-5.0,11.0,0.12389582472160764,0.48560598460487375,0.4412974998008174,1.4648204259365272,4.0,-11.0,8.0,-13.0,5.84,601789,100,42.19178082191781,7.039711191335729,49.87080103359172,4.77,24.0,7.29,-11.0,
110,0.8644935140776092,8.46,7.59,0.24323476259643292,4.77,24,10,22,24,2016-04-17,5.67,5.44,5.31,5.41,59437648.0,2016-04-17,5.44,5.41,-10.0,8.0,-13.0,5.42,6.43,6.39,3.64,4.32,3.74,-4.0,4.0,-5.0,0.1594823944475266,0.12389582472160764,0.4552948596453836,0.4412974998008174,-10.0,4.0,-10.0,8.0,3.64,601789,110,40.29574861367837,42.19178082191781,7.039711191335729,6.36,-11.0,,,
134,0.4182306894339558,7.29,6.9,0.09108646215500607,6.36,-11,-11,11,-11,2017-01-15,7.1,6.57,6.77,6.66,95103053.0,2017-01-15,6.57,6.66,24.0,-10.0,8.0,8.46,5.42,6.43,4.77,3.64,4.32,10.0,-4.0,4.0,0.24323476259643292,0.1594823944475266,0.8644935140776092,0.4552948596453836,22.0,-10.0,24.0,-10.0,5.44,601789,134,3.603603603603611,40.29574861367837,42.19178082191781,,,,,
0,0.6925381556044237,9.66,8.58,0.18615185778858706,5.03,-51,-21,3,-51,2014-01-05,5.66,5.48,5.62,5.52,5191614.0,2014-01-05,5.48,5.52,,,,,,,,,,,,,,,,,,,,,,600242,0,55.43478260869568,,,10.3,15.0,17.9,-12.0,9.55
51,1.1181950128022098,18.69,15.36,0.3828034822144298,10.3,15,11,15,15,2015-03-22,12.73,11.6,9.97,10.53,131556121.0,2015-03-22,11.6,10.53,-51.0,,,9.66,,,5.03,,,-21.0,,,0.18615185778858706,,0.6925381556044237,,3.0,,-51.0,,5.48,600242,51,45.86894586894588,55.43478260869568,,7.82,-12.0,14.4,5.0,10.04
66,1.4169066207151415,17.9,15.68,0.49592923409537026,7.82,-12,-6,2,-12,2015-07-05,13.84,10.59,13.84,10.59,16661877.0,2015-07-05,10.59,10.59,15.0,-51.0,,18.69,9.66,,10.3,5.03,,11.0,-21.0,,0.3828034822144298,0.18615185778858706,1.1181950128022098,0.6925381556044237,15.0,3.0,15.0,-51.0,11.6,600242,66,48.06421152030218,45.86894586894588,55.43478260869568,9.55,5.0,15.07,-7.0,11.72
78,0.3460684460899792,14.4,11.95,0.09732938167519647,9.55,5,-1,5,5,2016-01-17,14.4,11.61,14.38,11.95,30195166.0,2016-01-17,11.61,11.95,-12.0,15.0,-51.0,17.9,18.69,9.66,7.82,10.3,5.03,-6.0,11.0,-21.0,0.49592923409537026,0.3828034822144298,1.4169066207151415,1.1181950128022098,2.0,15.0,-12.0,15.0,10.59,600242,78,0.0,48.06421152030218,45.86894586894588,10.04,-7.0,15.86,18.0,13.87
83,0.3183418797728876,15.07,13.31,0.11722907334248987,10.04,-7,-1,-3,-7,2016-02-28,12.48,10.77,12.36,10.79,16209552.0,2016-02-28,10.77,10.79,5.0,-12.0,15.0,14.4,17.9,18.69,9.55,7.82,10.3,-1.0,-6.0,11.0,0.09732938167519647,0.49592923409537026,0.3460684460899792,1.4169066207151415,5.0,2.0,5.0,-12.0,11.61,600242,83,23.354958294717342,0.0,48.06421152030218,11.72,18.0,17.49,-7.0,16.36
90,0.47746243974674907,15.86,14.58,0.15015781047766527,11.72,18,8,18,18,2016-04-17,15.86,14.51,13.3,13.54,35781634.0,2016-04-17,14.51,13.54,-7.0,5.0,-12.0,15.07,14.4,17.9,10.04,9.55,7.82,-1.0,-1.0,-6.0,0.11722907334248987,0.09732938167519647,0.3183418797728876,0.3460684460899792,-3.0,5.0,-7.0,5.0,10.77,600242,90,7.68094534711965,23.354958294717342,0.0,13.87,-7.0,25.57,4.0,
108,0.08254249778088207,17.49,16.48,0.033383215794768675,13.87,-7,-3,7,-7,2016-08-21,14.6,13.87,14.22,13.96,11522224.0,2016-08-21,13.87,13.96,18.0,-7.0,5.0,15.86,15.07,14.4,11.72,10.04,9.55,8.0,-1.0,-1.0,0.15015781047766527,0.11722907334248987,0.47746243974674907,0.3183418797728876,18.0,-3.0,18.0,-7.0,14.51,600242,108,18.05157593123208,7.68094534711965,23.354958294717342,16.36,4.0,,,
115,0.39105349845866877,25.57,21.55,0.14833796810899372,16.36,4,4,4,4,2016-10-16,17.01,16.36,16.7,16.97,4956440.0,2016-10-16,16.36,16.97,-7.0,18.0,-7.0,17.49,15.86,15.07,13.87,11.72,10.04,-3.0,8.0,-1.0,0.033383215794768675,0.15015781047766527,0.08254249778088207,0.47746243974674907,7.0,18.0,-7.0,18.0,13.87,600242,115,26.988803771361237,18.05157593123208,7.68094534711965,,,,,
0,0.3692087319366113,12.04,11.37,0.13770723624283798,6.31,-36,-12,0,-36,2014-01-05,6.88,6.76,6.85,6.86,423745.0,2014-01-05,6.76,6.86,,,,,,,,,,,,,,,,,,,,,,600992,0,65.74344023323613,,,9.83,-16.0,26.43,15.0,8.98
48,0.3901538919456553,12.34,11.76,0.13213515705935686,9.83,-16,-10,16,-16,2014-12-07,11.49,10.39,11.35,10.63,27065342.0,2014-12-07,10.39,10.63,-36.0,,,12.04,,,6.31,,,-12.0,,,0.13770723624283798,,0.3692087319366113,,0.0,,-36.0,,6.76,600992,48,10.630291627469424,65.74344023323613,,12.08,15.0,18.74,-18.0,10.42
64,0.7638314414531804,26.43,21.75,0.24574664598166956,12.08,15,13,15,15,2015-03-29,13.14,12.24,12.22,12.11,68406381.0,2015-03-29,12.24,12.11,-16.0,-36.0,,12.34,12.04,,9.83,6.31,,-10.0,-12.0,,0.13213515705935686,0.13770723624283798,0.3901538919456553,0.3692087319366113,16.0,0.0,-16.0,-36.0,10.39,600992,64,79.60363336085881,10.630291627469424,65.74344023323613,8.98,-18.0,17.19,12.0,9.97
79,1.3225581659516101,18.74,15.09,0.3631643898992574,8.98,-18,-10,-14,-18,2015-07-12,13.27,9.97,13.27,8.8,52607904.0,2015-07-12,9.97,8.8,15.0,-16.0,-36.0,26.43,12.34,12.04,12.08,9.83,6.31,13.0,-10.0,-12.0,0.24574664598166956,0.13213515705935686,0.7638314414531804,0.3901538919456553,15.0,16.0,15.0,-16.0,12.24,600992,79,71.4772727272727,79.60363336085881,10.630291627469424,10.42,12.0,15.17,-10.0,10.83
97,0.6555967907652913,17.19,16.08,0.22363115954297802,10.42,12,6,6,12,2015-11-15,16.77,15.45,14.27,14.93,54802095.0,2015-11-15,15.45,14.93,-18.0,15.0,-16.0,18.74,26.43,12.34,8.98,12.08,9.83,-10.0,13.0,-10.0,0.3631643898992574,0.24574664598166956,1.3225581659516101,0.7638314414531804,-14.0,15.0,-18.0,15.0,9.97,600992,97,7.702612190221014,71.4772727272727,79.60363336085881,9.97,-10.0,21.3,41.0,15.2
109,0.5466179644136123,15.17,13.73,0.16319406875307646,9.97,-10,-4,-10,-10,2016-02-07,11.65,11.18,11.0,10.88,20175529.0,2016-02-07,11.18,10.88,12.0,-18.0,15.0,17.19,18.74,26.43,10.42,8.98,12.08,6.0,-10.0,13.0,0.22363115954297802,0.3631643898992574,0.6555967907652913,1.3225581659516101,6.0,-14.0,12.0,-18.0,15.45,600992,109,26.19485294117647,7.702612190221014,71.4772727272727,10.83,41.0,18.49,-8.0,
119,0.41572966031376657,21.3,17.91,0.10492046709922921,10.83,41,25,27,41,2016-04-24,14.72,13.09,14.47,13.33,39137179.0,2016-04-24,13.09,13.33,-10.0,12.0,-18.0,15.17,17.19,18.74,9.97,10.42,8.98,-4.0,6.0,-10.0,0.16319406875307646,0.22363115954297802,0.5466179644136123,0.6555967907652913,-10.0,6.0,-10.0,12.0,11.18,600992,119,34.358589647411854,26.19485294117647,7.702612190221014,15.2,-8.0,,,
