gpid,maxang,maxh,maxc,ang,minl,len,lenmcd,lendif,postrix,startdate,starth,startl,starto,startc,startv,lastdate,lastl,lastc,len1,len2,len3,maxh1,maxh2,maxh3,minl1,minl2,minl3,prlenmcd1,prlenmcd2,prlenmcd3,prang1,prang2,maxang1,maxang2,prlendif1,prlendif2,postrix1,postrix2,startl1,sn,refid,rat,prrat1,prrat2,fuminl1,fulen1,fumaxh2,fulen2,fuminl2
107,0.2706281066516931,28.27,25.77,0.06856232540421656,22.31,-7,-3,-5,-7,2016-06-05,24.87,24.06,22.72,22.37,32227993.0,2016-06-05,24.06,22.37,10.0,-20.0,16.0,32.67,31.2,51.74,20.98,14.48,14.55,2.0,-10.0,14.0,0.26942053942871286,0.9124353332077443,0.7868222116700541,2.6768930010192666,6.0,-14.0,10.0,-20.0,28.83,300209,107,15.198927134555195,2.708333333333335,3.659026940088461,24.48,12.0,28.79,-4.0,24.88
114,0.2484264360143279,29.48,27.65,0.07890179527088687,24.48,12,6,12,12,2016-07-24,28.91,26.1,27.51,26.21,45758048.0,2016-07-24,26.1,26.21,-7.0,10.0,-20.0,28.27,32.67,31.2,22.31,20.98,14.48,-3.0,2.0,-10.0,0.06856232540421656,0.26942053942871286,0.2706281066516931,0.7868222116700541,-5.0,6.0,-7.0,10.0,24.06,300209,114,5.494086226631056,15.198927134555195,2.708333333333335,26.1,-4.0,36.65,7.0,20.6
126,0.05320143915228226,28.79,27.69,0.018970344386390687,26.1,-4,0,4,-4,2016-10-23,26.95,26.1,25.88,25.4,24305947.0,2016-10-23,26.1,25.4,12.0,-7.0,10.0,29.48,28.27,32.67,24.48,22.31,20.98,6.0,-3.0,2.0,0.07890179527088687,0.06856232540421656,0.2484264360143279,0.2706281066516931,12.0,-5.0,12.0,-7.0,26.1,300209,126,9.015748031496074,5.494086226631056,15.198927134555195,24.88,7.0,27.82,-7.0,
130,0.2822354544015253,36.65,33.98,0.09828992202859259,24.88,7,3,7,7,2016-11-20,31.97,30.75,28.96,28.98,47506596.0,2016-11-20,30.75,28.98,-4.0,12.0,-7.0,28.79,29.48,28.27,26.1,24.48,22.31,0.0,6.0,-3.0,0.018970344386390687,0.07890179527088687,0.05320143915228226,0.2484264360143279,4.0,12.0,-4.0,12.0,26.1,300209,130,17.25327812284332,9.015748031496074,5.494086226631056,20.6,-7.0,,,
137,0.5736907455351821,27.82,27.82,0.2015905961495978,20.6,-7,-5,-5,-7,2017-01-08,25.3,23.8,24.04,23.97,25202744.0,2017-01-08,23.8,23.97,7.0,-4.0,12.0,36.65,28.79,29.48,24.88,26.1,24.48,3.0,0.0,6.0,0.09828992202859259,0.018970344386390687,0.2822354544015253,0.05320143915228226,7.0,4.0,7.0,-4.0,30.75,300209,137,16.061743846474762,17.25327812284332,9.015748031496074,,,,,
0,1.1947352866219458,14.99,12.08,0.4321510389065079,2.64,-25,7,11,-25,2014-01-19,2.71,2.71,2.71,2.71,287394.0,2014-01-19,2.71,2.71,,,,,,,,,,,,,,,,,,,,,,300292,0,345.75645756457567,,,5.68,-18.0,12.05,12.0,8.01
59,1.619808270221919,11.73,9.45,0.5247704787795264,5.68,-18,-10,2,-18,2015-06-28,11.73,9.45,10.97,9.45,17861908.0,2015-06-28,9.45,9.45,-25.0,,,14.99,,,2.64,,,7.0,,,0.4321510389065079,,1.1947352866219458,,11.0,,-25.0,,2.71,300292,59,0.0,345.75645756457567,,7.93,12.0,13.83,-8.0,8.9
77,0.8798230781224303,12.05,11.39,0.2694115221631201,7.93,12,8,12,12,2015-11-01,10.47,9.6,9.53,9.73,26976647.0,2015-11-01,9.6,9.73,-18.0,-25.0,,11.73,14.99,,5.68,2.64,,-10.0,7.0,,0.5247704787795264,0.4321510389065079,1.619808270221919,1.1947352866219458,2.0,11.0,-18.0,-25.0,9.45,300292,77,17.060637204522088,0.0,345.75645756457567,8.01,-8.0,11.78,4.0,7.36
89,0.5264246179668,13.83,11.53,0.16010427555481116,8.01,-8,-2,8,-8,2016-01-24,8.69,8.01,7.95,8.11,16142840.0,2016-01-24,8.01,8.11,12.0,-18.0,-25.0,12.05,11.73,14.99,7.93,5.68,2.64,8.0,-10.0,7.0,0.2694115221631201,0.5247704787795264,0.8798230781224303,1.619808270221919,12.0,2.0,12.0,-18.0,9.6,300292,89,42.17016029593095,17.060637204522088,0.0,8.9,4.0,12.5,-25.0,
97,0.11286007229888706,11.78,10.73,0.04223943478896263,8.9,4,0,4,4,2016-09-11,11.78,10.68,11.53,10.73,64348578.0,2016-09-11,10.68,10.73,-8.0,12.0,-18.0,13.83,12.05,11.73,8.01,7.93,5.68,-2.0,8.0,-10.0,0.16010427555481116,0.2694115221631201,0.5264246179668,0.8798230781224303,8.0,12.0,-8.0,12.0,8.01,300292,97,0.0,42.17016029593095,17.060637204522088,7.36,-25.0,,,
101,0.5964414958808968,12.5,11.34,0.1967910485467942,7.36,-25,-7,-7,-25,2016-10-16,9.66,9.17,9.1,9.36,237714521.0,2016-10-16,9.17,9.36,4.0,-8.0,12.0,11.78,13.83,12.05,8.9,8.01,7.93,0.0,-2.0,8.0,0.04223943478896263,0.16010427555481116,0.11286007229888706,0.5264246179668,4.0,8.0,4.0,-8.0,10.68,300292,101,21.153846153846168,0.0,42.17016029593095,,,,,
0,0.896270017239452,9.34,8.58,0.28453622716519106,2.78,-35,-5,1,-35,2014-01-05,3.12,3.03,3.06,3.04,6516223.0,2014-01-05,3.03,3.04,,,,,,,,,,,,,,,,,,,,,,300221,0,182.23684210526315,,,6.47,-11.0,18.67,12.0,13.97
49,1.0084958931717427,10.79,10.44,0.32616337553336705,6.47,-11,-5,11,-11,2014-12-14,8.28,8.05,7.69,7.79,23449915.0,2014-12-14,8.05,7.79,-35.0,,,9.34,,,2.78,,,-5.0,,,0.28453622716519106,,0.896270017239452,,1.0,,-35.0,,3.03,300221,49,34.01797175866494,182.23684210526315,,10.95,12.0,20.89,-2.0,16.58
60,0.8060712998134036,18.67,14.91,0.2864291595517228,10.95,12,6,12,12,2015-03-08,11.67,11.07,10.79,10.72,20090112.0,2015-03-08,11.07,10.72,-11.0,-35.0,,10.79,9.34,,6.47,2.78,,-5.0,-5.0,,0.32616337553336705,0.28453622716519106,1.0084958931717427,0.896270017239452,11.0,1.0,-11.0,-35.0,8.05,300221,60,39.085820895522374,34.01797175866494,182.23684210526315,13.97,-2.0,20.71,2.0,7.67
72,0.05843035595569068,20.89,17.26,0.01881372754802801,13.97,-2,2,2,-2,2015-05-31,17.93,13.97,16.02,15.47,105579585.0,2015-05-31,13.97,15.47,12.0,-11.0,-35.0,18.67,10.79,9.34,10.95,6.47,2.78,6.0,-5.0,-5.0,0.2864291595517228,0.32616337553336705,0.8060712998134036,1.0084958931717427,12.0,11.0,12.0,-11.0,11.07,300221,72,11.570782159017456,39.085820895522374,34.01797175866494,16.58,2.0,17.55,-20.0,9.76
74,0.06694400848292092,20.71,16.97,0.028777861671815213,16.58,2,2,2,2,2015-06-14,18.95,17.59,18.67,16.97,136270201.0,2015-06-14,17.59,16.97,-2.0,12.0,-11.0,20.89,18.67,10.79,13.97,10.95,6.47,2.0,6.0,-5.0,0.01881372754802801,0.2864291595517228,0.05843035595569068,0.8060712998134036,2.0,12.0,-2.0,12.0,13.97,300221,74,0.0,11.570782159017456,39.085820895522374,7.67,-20.0,13.84,13.0,9.5
76,1.56344040115036,17.55,13.88,0.47273968029942165,7.67,-20,-12,-14,-20,2015-06-28,17.55,13.88,16.07,13.88,58714492.0,2015-06-28,13.88,13.88,2.0,-2.0,12.0,20.71,20.89,18.67,16.58,13.97,10.95,2.0,2.0,6.0,0.028777861671815213,0.01881372754802801,0.06694400848292092,0.05843035595569068,2.0,2.0,2.0,-2.0,17.59,300221,76,0.0,0.0,11.570782159017456,9.76,13.0,14.41,-7.0,13.62
96,0.7808698121605682,13.84,13.14,0.2628685703890101,9.76,13,5,9,13,2015-11-15,12.77,11.62,11.41,11.47,125089179.0,2015-11-15,11.62,11.47,-20.0,2.0,-2.0,17.55,20.71,20.89,7.67,16.58,13.97,-12.0,2.0,2.0,0.47273968029942165,0.028777861671815213,1.56344040115036,0.06694400848292092,-14.0,2.0,-20.0,2.0,13.88,300221,96,14.559721011333915,0.0,0.0,9.5,-7.0,29.7,14.0,15.61
109,0.3082303866588171,14.41,13.49,0.09289284782812503,9.5,-7,-3,-5,-7,2016-02-21,11.65,11.12,10.47,10.9,29860218.0,2016-02-21,11.12,10.9,13.0,-20.0,2.0,13.84,17.55,20.71,9.76,7.67,16.58,5.0,-12.0,2.0,0.2628685703890101,0.47273968029942165,0.7808698121605682,1.56344040115036,9.0,-14.0,13.0,-20.0,11.62,300221,109,23.76146788990825,14.559721011333915,0.0,13.62,14.0,30.6,-27.0,
116,2.2632393860197686,29.7,26.12,0.7822134136893889,13.62,14,12,14,14,2016-04-10,14.78,13.62,13.88,13.71,32283744.0,2016-04-10,13.62,13.71,-7.0,13.0,-20.0,14.41,13.84,17.55,9.5,9.76,7.67,-3.0,5.0,-12.0,0.09289284782812503,0.2628685703890101,0.3082303866588171,0.7808698121605682,-5.0,9.0,-7.0,13.0,11.12,300221,116,90.51787016776076,23.76146788990825,14.559721011333915,15.61,-27.0,,,
130,1.2987517552043206,30.6,27.25,0.39259543562005317,15.61,-27,-23,-5,-27,2016-09-25,28.7,26.37,24.73,25.09,58521485.0,2016-09-25,26.37,25.09,14.0,-7.0,13.0,29.7,14.41,13.84,13.62,9.5,9.76,12.0,-3.0,5.0,0.7822134136893889,0.09289284782812503,2.2632393860197686,0.3082303866588171,14.0,-5.0,14.0,-7.0,13.62,300221,130,8.609007572738147,90.51787016776076,23.76146788990825,,,,,
0,1.1727262303146209,29.76,25.59,0.40178158968099564,3.81,-50,-42,-18,-50,2015-02-22,4.59,3.81,3.81,4.59,16600.0,2015-02-22,3.81,4.59,,,,,,,,,,,,,,,,,,,,,,300427,0,457.516339869281,,,16.1,21.0,,,
50,0.6549594894300181,29.1,26.07,0.18621730365238584,16.1,21,15,13,21,2016-05-08,21.94,20.18,18.35,19.53,12448654.0,2016-05-08,20.18,19.53,-50.0,,,29.76,,,3.81,,,-42.0,,,0.40178158968099564,,1.1727262303146209,,-18.0,,-50.0,,3.81,300427,50,33.486943164362515,457.516339869281,,,,,,
0,1.2526651754208666,42.34,36.91,0.3675997488316496,7.21,-16,2,20,-16,2014-01-05,7.42,7.21,7.29,7.4,2241387.0,2014-01-05,7.21,7.4,,,,,,,,,,,,,,,,,,,,,,300352,0,398.78378378378375,,,13.86,-12.0,34.17,7.0,13.94
68,2.230353667258994,31.69,28.29,0.7695872577063643,13.86,-12,-4,0,-12,2015-07-12,18.66,13.86,18.66,13.86,15014130.0,2015-07-12,13.86,13.86,-16.0,,,42.34,,,7.21,,,2.0,,,0.3675997488316496,,1.2526651754208666,,20.0,,-16.0,,7.21,300352,68,104.11255411255414,398.78378378378375,,18.66,7.0,21.82,-13.0,15.87
80,0.6123231878200465,34.17,31.24,0.1977727073775474,18.66,7,3,7,7,2015-12-13,32.6,29.78,25.94,28.29,72174387.0,2015-12-13,29.78,28.29,-12.0,-16.0,,31.69,42.34,,13.86,7.21,,-4.0,2.0,,0.7695872577063643,0.3675997488316496,2.230353667258994,1.2526651754208666,0.0,20.0,-12.0,-16.0,13.86,300352,80,10.427712972781888,104.11255411255414,398.78378378378375,13.94,-13.0,25.99,35.0,16.55
87,1.1480800765288204,21.82,19.99,0.3925111096452738,13.94,-13,-3,-13,-13,2016-01-31,20.39,15.2,20.19,15.19,45907257.0,2016-01-31,15.2,15.19,7.0,-12.0,-16.0,34.17,31.69,42.34,18.66,13.86,7.21,3.0,-4.0,2.0,0.1977727073775474,0.7695872577063643,0.6123231878200465,2.230353667258994,7.0,0.0,7.0,-12.0,29.78,300352,87,31.59973666886109,10.427712972781888,104.11255411255414,15.87,35.0,18.8,-11.0,
100,0.4211241154857751,25.99,21.55,0.11112866837198676,15.87,35,27,-15,35,2016-05-08,19.56,17.98,18.3,18.02,29663960.0,2016-05-08,17.98,18.02,-13.0,7.0,-12.0,21.82,34.17,31.69,13.94,18.66,13.86,-3.0,3.0,-4.0,0.3925111096452738,0.1977727073775474,1.1480800765288204,0.6123231878200465,-13.0,7.0,-13.0,7.0,15.2,300352,100,19.58934517203108,31.59973666886109,10.427712972781888,16.55,-11.0,,,
135,0.3835615769300065,18.8,18.11,0.11244273268913203,16.55,-11,-9,-11,-11,2017-01-22,17.84,16.6,17.84,16.26,55096192.0,2017-01-22,16.6,16.26,35.0,-13.0,7.0,25.99,21.82,34.17,15.87,13.94,18.66,27.0,-3.0,3.0,0.11112866837198676,0.3925111096452738,0.4211241154857751,1.1480800765288204,-15.0,-13.0,35.0,-13.0,17.98,300352,135,11.377613776137752,19.58934517203108,31.59973666886109,,,,,
0,0.2441049677278453,16.03,14.63,0.05253072174228924,9.93,-48,-22,-8,-48,2014-01-05,11.85,11.52,11.78,11.68,2724357.0,2014-01-05,11.52,11.68,,,,,,,,,,,,,,,,,,,,,,300336,0,25.256849315068507,,,15.76,20.0,36.4,-17.0,26.4
48,1.3113354847153094,44.98,39.27,0.37430570389178297,15.76,20,18,20,20,2015-02-15,17.11,16.04,14.91,15.87,13941024.0,2015-02-15,16.04,15.87,-48.0,,,16.03,,,9.93,,,-22.0,,,0.05253072174228924,,0.2441049677278453,,-8.0,,-48.0,,11.52,300336,48,147.4480151228734,25.256849315068507,,16.71,-17.0,44.5,13.0,19.65
68,1.5537191937149775,36.4,29.56,0.44540971670378526,16.71,-17,-11,3,-17,2015-07-05,26.4,22.55,24.51,21.57,99834203.0,2015-07-05,22.55,21.57,20.0,-48.0,,44.98,16.03,,15.76,9.93,,18.0,-22.0,,0.37430570389178297,0.05253072174228924,1.3113354847153094,0.2441049677278453,20.0,-8.0,20.0,-48.0,16.04,300336,68,37.04218822438572,147.4480151228734,25.256849315068507,26.4,13.0,30.18,-24.0,17.8
85,0.7552187909226105,44.5,40.5,0.21961267708879437,26.4,13,9,13,13,2015-11-01,31.79,28.25,31.75,28.81,57741280.0,2015-11-01,28.25,28.81,-17.0,20.0,-48.0,36.4,44.98,16.03,16.71,15.76,9.93,-11.0,18.0,-22.0,0.44540971670378526,0.37430570389178297,1.5537191937149775,1.3113354847153094,3.0,20.0,-17.0,20.0,22.55,300336,85,40.57618882332523,37.04218822438572,147.4480151228734,19.65,-24.0,21.88,16.0,17.0
98,0.9093922180297024,30.18,27.7,0.2960563399336653,19.65,-24,-12,-20,-24,2016-05-01,30.18,27.32,27.6,27.7,66709344.0,2016-05-01,27.32,27.7,13.0,-17.0,20.0,44.5,36.4,44.98,26.4,16.71,15.76,9.0,-11.0,18.0,0.21961267708879437,0.44540971670378526,0.7552187909226105,1.5537191937149775,13.0,3.0,13.0,-17.0,28.25,300336,98,0.0,40.57618882332523,37.04218822438572,17.8,16.0,18.28,-7.0,16.58
122,0.206984031100375,21.88,20.81,0.07088716474709841,17.8,16,6,-16,16,2016-10-23,21.35,20.61,21.35,20.81,34236192.0,2016-10-23,20.61,20.81,-24.0,13.0,-17.0,30.18,44.5,36.4,19.65,26.4,16.71,-12.0,9.0,-11.0,0.2960563399336653,0.21961267708879437,0.9093922180297024,0.7552187909226105,-20.0,13.0,-24.0,13.0,27.32,300336,122,0.0,0.0,40.57618882332523,17.0,-7.0,17.83,1.0,
138,0.051033140209321703,18.28,17.75,0.017762866185760857,17.0,-7,-1,-7,-7,2017-02-12,18.1,17.69,17.85,17.75,27189752.0,2017-02-12,17.69,17.75,16.0,-24.0,13.0,21.88,30.18,44.5,17.8,19.65,26.4,6.0,-12.0,9.0,0.07088716474709841,0.2960563399336653,0.206984031100375,0.9093922180297024,-16.0,-20.0,16.0,-24.0,20.61,300336,138,0.0,0.0,0.0,16.58,1.0,,,
145,0.0036980958349875914,17.83,16.58,,16.58,1,1,-1,1,2017-04-02,17.83,16.58,17.4,16.58,26944392.0,2017-04-02,16.58,16.58,-7.0,16.0,-24.0,18.28,21.88,30.18,17.0,17.8,19.65,-1.0,6.0,-12.0,0.017762866185760857,0.07088716474709841,0.051033140209321703,0.206984031100375,-7.0,-16.0,-7.0,16.0,17.69,300336,145,0.0,0.0,0.0,,,,,
0,0.35694491380293925,13.97,12.72,0.11134852868638075,8.4,-35,-5,-21,-35,2014-01-05,13.04,12.59,12.69,12.72,1530125.0,2014-01-05,12.59,12.72,,,,,,,,,,,,,,,,,,,,,,300119,0,0.0,,,9.05,-13.0,22.47,13.0,10.26
49,0.445007550801572,11.0,10.59,0.14159955040097316,9.05,-13,-7,-9,-13,2014-12-14,10.94,10.46,10.75,10.09,25316134.0,2014-12-14,10.46,10.09,-35.0,,,13.97,,,8.4,,,-5.0,,,0.11134852868638075,,0.35694491380293925,,-21.0,,-35.0,,12.59,300119,49,4.9554013875123815,0.0,,9.0,13.0,19.12,-16.0,15.15
62,1.313319021327059,22.47,19.52,0.4803840266602837,9.0,13,9,13,13,2015-03-15,11.3,10.8,10.45,10.78,36417792.0,2015-03-15,10.8,10.78,-13.0,-35.0,,11.0,13.97,,9.05,8.4,,-7.0,-5.0,,0.14159955040097316,0.11134852868638075,0.445007550801572,0.35694491380293925,-9.0,-21.0,-13.0,-35.0,10.46,300119,62,81.07606679035251,4.9554013875123815,0.0,10.26,-16.0,23.97,11.0,13.73
75,0.8354310551835407,19.12,16.55,0.25123956631325395,10.26,-16,-10,0,-16,2015-07-19,14.35,13.15,10.15,10.15,79182459.0,2015-07-19,13.15,10.15,13.0,-13.0,-35.0,22.47,11.0,13.97,9.0,9.05,8.4,9.0,-7.0,-5.0,0.4803840266602837,0.14159955040097316,1.313319021327059,0.445007550801572,13.0,-9.0,13.0,-13.0,10.8,300119,75,63.054187192118235,81.07606679035251,4.9554013875123815,15.15,11.0,19.06,-24.0,15.86
91,1.184402009092231,23.97,21.11,0.38663353683209867,15.15,11,7,11,11,2015-11-08,19.4,18.03,16.56,17.85,42504569.0,2015-11-08,18.03,17.85,-16.0,13.0,-13.0,19.12,22.47,11.0,10.26,9.0,9.05,-10.0,9.0,-7.0,0.25123956631325395,0.4803840266602837,0.8354310551835407,1.313319021327059,0.0,13.0,-16.0,13.0,13.15,300119,91,18.26330532212883,63.054187192118235,81.07606679035251,13.73,-24.0,21.27,20.0,15.17
102,0.865327024513395,19.06,16.87,0.31649874312888987,13.73,-24,-14,-16,-24,2016-01-24,16.9,15.36,15.27,15.25,17768934.0,2016-01-24,15.36,15.25,11.0,-16.0,13.0,23.97,19.12,22.47,15.15,10.26,9.0,7.0,-10.0,9.0,0.38663353683209867,0.25123956631325395,1.184402009092231,0.8354310551835407,11.0,0.0,11.0,-16.0,18.03,300119,102,10.622950819672127,18.26330532212883,63.054187192118235,15.86,20.0,18.43,-17.0,
126,0.3001379184621581,21.27,20.28,0.0660100721407792,15.86,20,14,20,20,2016-07-17,19.55,17.86,18.61,17.9,19453628.0,2016-07-17,17.86,17.9,-24.0,11.0,-16.0,19.06,23.97,19.12,13.73,15.15,10.26,-14.0,7.0,-10.0,0.31649874312888987,0.38663353683209867,0.865327024513395,1.184402009092231,-16.0,11.0,-24.0,11.0,15.36,300119,126,13.296089385474886,10.622950819672127,18.26330532212883,15.17,-17.0,,,
146,0.41228816542104163,18.43,18.1,0.1142248960625129,15.17,-17,-17,-7,-17,2016-12-11,18.43,18.2,17.99,18.1,8314919.0,2016-12-11,18.2,18.1,20.0,-24.0,11.0,21.27,19.06,23.97,15.86,13.73,15.15,14.0,-14.0,7.0,0.0660100721407792,0.31649874312888987,0.3001379184621581,0.865327024513395,20.0,-16.0,20.0,-24.0,17.86,300119,146,0.0,13.296089385474886,10.622950819672127,,,,,
0,1.2192551593562788,95.45,79.85,0.32847341636378913,8.37,-34,0,-8,-34,2014-01-05,10.82,10.44,10.57,10.78,3109880.0,2014-01-05,10.44,10.78,,,,,,,,,,,,,,,,,,,,,,300350,0,640.7235621521336,,,17.6,-18.0,44.1,10.0,22.16
50,3.3441075047549553,51.89,36.74,1.0279916109830942,17.6,-18,-10,-6,-18,2015-07-05,51.89,34.4,46.95,34.4,8600591.0,2015-07-05,34.4,34.4,-34.0,,,95.45,,,8.37,,,0.0,,,0.32847341636378913,,1.2192551593562788,,-8.0,,-34.0,,10.44,300350,50,6.802325581395352,640.7235621521336,,22.95,10.0,29.94,-12.0,24.81
68,0.7408486425970033,44.1,39.85,0.21226959095827821,22.95,10,6,6,10,2015-11-15,44.1,39.55,42.08,39.85,45422779.0,2015-11-15,39.55,39.85,-18.0,-34.0,,51.89,95.45,,17.6,8.37,,-10.0,0.0,,1.0279916109830942,0.32847341636378913,3.3441075047549553,1.2192551593562788,-6.0,-8.0,-18.0,-34.0,34.4,300350,68,0.0,6.802325581395352,640.7235621521336,22.16,-12.0,39.38,17.0,20.97
78,0.5876608165444572,29.94,27.75,0.19398412622815914,22.16,-12,-4,-12,-12,2016-01-24,27.25,24.76,23.5,25.28,22484681.0,2016-01-24,24.76,25.28,10.0,-18.0,-34.0,44.1,51.89,95.45,22.95,17.6,8.37,6.0,-10.0,0.0,0.21226959095827821,1.0279916109830942,0.7408486425970033,3.3441075047549553,6.0,-6.0,10.0,-18.0,39.55,300350,78,9.770569620253156,0.0,6.802325581395352,24.81,17.0,32.0,-32.0,
90,0.7427667041355672,39.38,35.77,0.22634764003114885,24.81,17,11,7,17,2016-04-24,28.65,24.81,28.4,24.79,14711131.0,2016-04-24,24.81,24.79,-12.0,10.0,-18.0,29.94,44.1,51.89,22.16,22.95,17.6,-4.0,6.0,-10.0,0.19398412622815914,0.21226959095827821,0.5876608165444572,0.7408486425970033,-12.0,6.0,-12.0,10.0,24.76,300350,90,44.29205324727714,9.770569620253156,0.0,20.97,-32.0,,,
107,0.42002264135726197,32.0,30.03,0.13471045000066129,20.97,-32,-16,-28,-32,2016-08-21,31.47,29.31,28.5,29.48,19242124.0,2016-08-21,29.31,29.48,17.0,-12.0,10.0,39.38,29.94,44.1,24.81,22.16,22.95,11.0,-4.0,6.0,0.22634764003114885,0.19398412622815914,0.7427667041355672,0.5876608165444572,7.0,-12.0,17.0,-12.0,24.81,300350,107,1.8656716417910557,44.29205324727714,9.770569620253156,,,,,
0,0.4994837179659196,18.43,16.24,0.15264990347155893,10.25,-53,-23,-17,-53,2014-01-05,13.42,12.69,13.13,12.82,6383298.0,2014-01-05,12.69,12.82,,,,,,,,,,,,,,,,,,,,,,300128,0,26.677067082683294,,,14.8,19.0,25.26,-12.0,12.64
53,1.1081833737628508,35.72,31.45,0.27294354926542974,14.8,19,15,19,19,2015-03-08,17.21,16.03,16.37,16.24,56876551.0,2015-03-08,16.03,16.24,-53.0,,,18.43,,,10.25,,,-23.0,,,0.15264990347155893,,0.4994837179659196,,-17.0,,-53.0,,12.69,300128,53,93.65763546798031,26.677067082683294,,11.19,-12.0,27.17,9.0,12.45
72,1.7932858151977633,25.26,22.1,0.5865241585258134,11.19,-12,-6,-8,-12,2015-09-13,14.96,13.37,13.32,13.42,217697754.0,2015-09-13,13.37,13.42,19.0,-53.0,,35.72,18.43,,14.8,10.25,,15.0,-23.0,,0.27294354926542974,0.15264990347155893,1.1081833737628508,0.4994837179659196,19.0,-17.0,19.0,-53.0,16.03,300128,72,64.6795827123696,93.65763546798031,26.677067082683294,12.64,9.0,16.8,-16.0,14.94
84,1.0207245380263597,27.17,24.74,0.328074928667734,12.64,9,3,7,9,2015-12-06,23.69,21.47,22.49,21.35,63280800.0,2015-12-06,21.47,21.35,-12.0,19.0,-53.0,25.26,35.72,18.43,11.19,14.8,10.25,-6.0,15.0,-23.0,0.5865241585258134,0.27294354926542974,1.7932858151977633,1.1081833737628508,-8.0,19.0,-12.0,19.0,13.37,300128,84,15.878220140515209,64.6795827123696,93.65763546798031,12.45,-16.0,19.12,16.0,14.69
93,0.9394850854211406,16.8,15.28,0.3425240491569079,12.45,-16,-2,-16,-16,2016-02-07,14.78,14.28,13.95,13.63,59061570.0,2016-02-07,14.28,13.63,9.0,-12.0,19.0,27.17,25.26,35.72,12.64,11.19,14.8,3.0,-6.0,15.0,0.328074928667734,0.5865241585258134,1.0207245380263597,1.7932858151977633,7.0,-8.0,9.0,-12.0,21.47,300128,93,12.10564930300806,15.878220140515209,64.6795827123696,14.94,16.0,16.82,-7.0,15.64
109,0.6853199047560816,19.12,17.91,0.23268867581288627,14.94,16,4,8,16,2016-06-05,16.64,15.99,14.96,15.05,269653517.0,2016-06-05,15.99,15.05,-16.0,9.0,-12.0,16.8,27.17,25.26,12.45,12.64,11.19,-2.0,3.0,-6.0,0.3425240491569079,0.328074928667734,0.9394850854211406,1.0207245380263597,-16.0,7.0,-16.0,9.0,14.28,300128,109,19.003322259136212,12.10564930300806,15.878220140515209,14.69,-7.0,18.25,12.0,16.86
125,0.12019631416435574,16.82,16.2,0.03609772483958869,14.69,-7,-1,-3,-7,2016-09-25,15.57,14.69,15.35,14.72,27236597.0,2016-09-25,14.69,14.72,16.0,-16.0,9.0,19.12,16.8,27.17,14.94,12.45,12.64,4.0,-2.0,3.0,0.23268867581288627,0.3425240491569079,0.6853199047560816,0.9394850854211406,8.0,-16.0,16.0,-16.0,15.99,300128,125,10.05434782608694,19.003322259136212,12.10564930300806,15.64,12.0,19.8,-2.0,18.48
132,0.17755538698468476,18.25,17.75,0.06278212334308188,15.64,12,6,12,12,2016-11-20,16.9,16.07,16.19,16.14,42344284.0,2016-11-20,16.07,16.14,-7.0,16.0,-16.0,16.82,19.12,16.8,14.69,14.94,12.45,-1.0,4.0,-2.0,0.03609772483958869,0.23268867581288627,0.12019631416435574,0.6853199047560816,-3.0,8.0,-7.0,16.0,14.69,300128,132,9.975216852540258,10.05434782608694,19.003322259136212,16.86,-2.0,22.5,6.0,
144,0.009733751243011568,19.8,17.24,0.0040841181319500024,16.86,-2,0,2,-2,2017-02-12,17.28,16.86,16.7,16.69,37675468.0,2017-02-12,16.86,16.69,12.0,-7.0,16.0,18.25,16.82,19.12,15.64,14.69,14.94,6.0,-1.0,4.0,0.06278212334308188,0.03609772483958869,0.17755538698468476,0.12019631416435574,12.0,-3.0,12.0,-7.0,16.07,300128,144,3.295386458957439,9.975216852540258,10.05434782608694,18.48,6.0,,,
146,0.39980218342000495,22.5,21.0,0.14801581115948836,18.48,6,6,6,6,2017-02-26,20.47,19.44,19.07,19.09,86844115.0,2017-02-26,19.44,19.09,-2.0,12.0,-7.0,19.8,18.25,16.82,16.86,15.64,14.69,0.0,6.0,-1.0,0.0040841181319500024,0.06278212334308188,0.009733751243011568,0.17755538698468476,2.0,12.0,-2.0,12.0,16.86,300128,146,10.005238344683075,3.295386458957439,9.975216852540258,,,,,
0,0.30060328866229213,22.89,19.88,0.09007384909824248,12.77,-38,-6,-6,-38,2014-01-05,14.99,14.59,14.9,14.69,1880613.0,2014-01-05,14.59,14.69,,,,,,,,,,,,,,,,,,,,,,300260,0,35.33015656909462,,,14.99,-16.0,51.13,18.0,17.64
46,0.5969145786132931,21.99,18.89,0.2060639028770874,14.99,-16,-8,0,-16,2014-11-23,18.68,18.13,18.01,18.22,8885252.0,2014-11-23,18.13,18.22,-38.0,,,22.89,,,12.77,,,-6.0,,,0.09007384909824248,,0.30060328866229213,,-6.0,,-38.0,,14.59,300260,46,3.6772777167947357,35.33015656909462,,18.3,18.0,30.66,-17.0,20.4
62,1.2585591950700872,51.13,42.49,0.32516969871355905,18.3,18,14,18,18,2015-03-15,21.54,20.19,20.49,20.44,9112790.0,2015-03-15,20.19,20.44,-16.0,-38.0,,21.99,22.89,,14.99,12.77,,-8.0,-6.0,,0.2060639028770874,0.09007384909824248,0.5969145786132931,0.30060328866229213,0.0,-6.0,-16.0,-38.0,18.13,300260,62,107.87671232876713,3.6772777167947357,35.33015656909462,17.64,-17.0,36.86,12.0,21.01
