,0
1037,"SH600722,SW:240,up[11-4]_Wupoutout,SD:411,up[8-1]_Dupinin"
1038,"SH600184,SW:140,do[3-3]_Wdoinout,SD:240,up[12-3]_Dupoutout"
1039,"SH600507,SW:230,do[5-2]_Wdooutout,SD:230,up[4-1]_Dupoutout"
1040,"SH600005,SW:411,up[4-4]_Wupinin,SD:321,do[4-2]_Ddooutout"
1041,"SH600661,SW:411,up[7-3]_Wupinin,SD:421,up[5-1]_Dupoutout"
1042,"SH603608,SW:140,up[3-2]_Wupoutout,SD:411,up[2-3]_Dupoutin"
1043,"SH600206,SW:421,up[3-7]_Wupinout,SD:321,do[2-3]_Ddooutout"
1044,"SH600375,SW:140,do[2-1]_Wdooutout,SD:411,do[5-3]_Ddoinin"
1045,"SH600584,SW:421,do[2-6]_Wdooutout,SD:230,do[10-5]_Ddooutout"
1046,"SH600335,SW:240,up[8-3]_Wupoutout,SD:411,up[4-9]_Dupoutout"
1047,"SH601500,SW:411,up[6-4]_Wupoutout,SD:411,up[4-1]_Dupinin"
1048,"SH600624,SW:140,up[9-3]_Wupoutout,SD:411,do[7-1]_Ddooutin"
1049,"SH600350,SW:240,do[5-2]_Wdooutout,SD:230,do[5-3]_Ddooutout"
1050,"SH603789,SW:141,up[7-3]_Wupoutout,SD:411,do[6-2]_Ddooutin"
1051,"SH601199,SW:140,up[5-4]_Wupoutout,SD:411,up[2-3]_Dupinin"
1052,"SH600552,SW:240,up[7-3]_Wupoutout,SD:411,up[6-4]_Dupoutout"
1053,"SH600346,SW:321,up[5-8]_Wupoutout,SD:321,do[1-1]_Ddooutout"
1054,"SH600396,SW:140,up[1-2]_Wupoutout,SD:411,up[1-3]_Dupinin"
1055,"SH603919,SW:140,up[8-2]_Wupoutout,SD:411,do[9-3]_Ddooutin"
1056,"SH600543,SW:140,up[5-3]_Wupoutout,SD:411,do[4-4]_Ddooutin"
1057,"SH603859,SW:110,up[7-3]_Wupinin,SD:411,do[3-1]_Ddoinin"
1058,"SH600088,SW:140,up[7-2]_Wupoutout,SD:241,do[7-3]_Ddooutout"
1059,"SH601700,SW:421,do[4-3]_Wdoinout,SD:230,do[5-3]_Ddooutout"
1060,"SH600146,SW:230,do[1-3]_Wdooutout,SD:240,do[1-2]_Ddooutout"
1061,"SH603306,SW:240,up[3-6]_Wupoutout,SD:410,up[8-3]_Dupinin"
1062,"SH600660,SW:321,up[4-1]_Wupoutout,SD:231,do[9-3]_Ddooutout"
1063,"SH600811,SW:140,do[3-1]_Wdooutout,SD:411,do[5-4]_Ddooutin"
1064,"SH600247,SW:411,up[1-3]_Wupinin,SD:321,up[6-8]_Dupoutout"
1065,"SH600500,SW:140,do[2-2]_Wdooutout,SD:141,do[3-2]_Ddooutout"
1066,"SH600271,SW:411,up[5-8]_Wupinin,SD:320,up[6-6]_Dupoutout"
1067,"SH600865,SW:140,up[6-5]_Wupoutout,SD:411,do[2-1]_Ddoinin"
1068,"SH600023,SW:410,do[7-2]_Wdooutin,SD:230,do[4-7]_Ddooutout"
1069,"SH603969,SW:240,up[3-3]_Wupoutout,SD:411,up[3-3]_Dupoutin"
1070,"SH600882,SW:140,up[5-3]_Wupoutout,SD:411,do[10-7]_Ddooutin"
1071,"SH601600,SW:421,up[4-5]_Wupoutout,SD:230,up[5-1]_Dupoutout"
1072,"SH600073,SW:140,up[5-3]_Wupoutout,SD:411,do[7-1]_Ddooutin"
1073,"SH600823,SW:240,do[3-1]_Wdooutout,SD:410,do[4-5]_Ddoinin"
1074,"SH601900,SW:111,do[5-4]_Wdoinin,SD:240,up[1-2]_Dupoutout"
1075,"SH600566,SW:230,up[5-1]_Wupoutout,SD:411,up[2-3]_Dupoutout"
1076,"SH600316,SW:140,up[13-5]_Wupoutout,SD:411,up[3-3]_Dupinin"
1077,"SH600628,SW:140,up[5-3]_Wupoutout,SD:411,do[2-1]_Ddoinin"
1078,"SH600330,SW:411,up[5-7]_Wupinin,SD:321,do[6-2]_Ddooutout"
1079,"SH601333,SW:321,up[10-7]_Wupoutout,SD:421,do[4-3]_Ddooutout"
1080,"SH600255,SW:240,do[2-1]_Wdooutout,SD:411,up[2-2]_Dupoutin"
1081,"SH603799,SW:230,do[2-1]_Wdooutout,SD:230,do[4-3]_Ddooutout"
1082,"SH600126,SW:140,do[3-1]_Wdooutout,SD:140,up[9-2]_Dupoutout"
1083,"SH600819,SW:140,up[6-2]_Wupoutout,SD:411,up[1-5]_Dupoutout"
1084,"SH601798,SW:140,up[7-3]_Wupoutout,SD:411,up[3-8]_Dupoutout"
1085,"SH600888,SW:230,up[8-5]_Wupoutout,SD:411,up[2-3]_Dupinin"
1086,"SH600423,SW:140,up[3-2]_Wupoutout,SD:411,do[8-1]_Ddooutin"
1087,"SH601789,SW:140,up[4-4]_Wupoutout,SD:411,do[5-3]_Ddoinin"
1088,"SH600242,SW:230,do[7-1]_Wdooutout,SD:421,do[1-2]_Ddooutout"
1089,"SH600992,SW:140,up[6-2]_Wupoutout,SD:241,do[11-5]_Ddooutout"
1090,"SH600857,SW:240,do[4-1]_Wdooutout,SD:140,up[8-3]_Dupoutout"
1091,"SH600527,SW:410,do[3-8]_Wdoinin,SD:241,do[4-4]_Ddooutout"
1092,"SH600523,SW:140,up[1-3]_Wupoutout,SD:411,up[1-5]_Dupoutin"
1093,"SH601218,SW:140,up[9-3]_Wupoutout,SD:411,up[3-8]_Dupoutout"
1094,"SH600201,SW:321,up[3-2]_Wupoutout,SD:321,up[2-1]_Dupoutout"
1095,"SH600486,SW:321,up[4-2]_Wupoutout,SD:321,do[8-2]_Ddooutout"
1096,"SH603308,SW:411,do[4-6]_Wdoinin,SD:231,do[7-3]_Ddooutout"
1097,"SH600113,SW:240,up[7-4]_Wupoutout,SD:411,up[3-8]_Dupoutout"
1098,"SH600525,SW:230,do[3-14]_Wdooutout,SD:240,up[9-1]_Dupoutout"
1099,"SH600117,SW:230,up[6-7]_Wupoutout,SD:410,up[9-2]_Dupinin"
1100,"SH600405,SW:140,up[9-3]_Wupoutout,SD:411,up[2-2]_Dupoutin"
1101,"SH600298,SW:321,up[5-1]_Wupoutout,SD:231,do[4-3]_Ddooutout"
1102,"SH600116,SW:240,up[5-3]_Wupoutout,SD:411,up[3-3]_Dupinin"
1103,"SH600710,SW:230,up[3-5]_Wupoutout,SD:411,do[7-1]_Ddoinin"
1104,"SH600436,SW:230,do[8-6]_Wdooutout,SD:231,do[10-4]_Ddooutout"
1105,"SH600279,SW:140,up[4-4]_Wupoutout,SD:411,up[2-3]_Dupoutout"
1106,"SH600736,SW:140,do[2-1]_Wdooutout,SD:241,do[3-6]_Ddooutout"
1107,"SH603328,SW:230,up[4-2]_Wupoutout,SD:411,do[1-4]_Ddoinout"
1108,"SH603698,SW:140,up[10-2]_Wupoutout,SD:241,do[9-1]_Ddooutout"
1109,"SH600698,SW:240,up[4-6]_Wupoutout,SD:411,up[2-4]_Dupinin"
1110,"SH600958,SW:140,do[3-4]_Wdoinout,SD:240,do[4-7]_Ddooutout"
1111,"SH600569,SW:321,do[4-1]_Wdooutout,SD:230,do[2-5]_Ddooutout"
1112,"SH600477,SW:230,do[4-2]_Wdooutout,SD:411,up[2-3]_Dupoutout"
1113,"SH600818,SW:411,up[5-2]_Wupinin,SD:421,up[1-3]_Dupinout"
1114,"SH600256,SW:411,up[2-4]_Wupinin,SD:421,up[1-1]_Dupoutout"
1115,"SH600038,SW:411,up[5-3]_Wupinin,SD:421,do[7-1]_Ddooutout"
1116,"SH600000,SW:230,do[3-2]_Wdooutout,SD:240,up[7-1]_Dupoutout"
1117,"SH600533,SW:230,do[2-2]_Wdooutout,SD:240,up[4-2]_Dupoutout"
1118,"SH600243,SW:240,up[6-5]_Wupoutout,SD:411,do[3-5]_Ddoinin"
1119,"SH600777,SW:240,up[4-2]_Wupoutout,SD:411,up[2-3]_Dupoutout"
1120,"SH600175,SW:421,do[6-7]_Wdoinout,SD:231,do[3-4]_Ddooutout"
1121,"SH600221,SW:140,do[4-2]_Wdooutout,SD:140,do[4-4]_Ddooutout"
1122,"SH600282,SW:230,do[4-2]_Wdooutout,SD:240,do[3-4]_Ddooutout"
1123,"SH600313,SW:140,up[5-3]_Wupoutout,SD:411,up[2-2]_Dupoutin"
1124,"SH600687,SW:411,up[10-4]_Wupoutout,SD:411,do[3-5]_Ddoinin"
1125,"SH601616,SW:140,up[10-3]_Wupoutout,SD:411,up[3-8]_Dupoutout"
1126,"SH600262,SW:240,do[4-2]_Wdooutout,SD:140,do[2-9]_Ddoinout"
1127,"SH600476,SW:140,do[1-4]_Wdooutout,SD:240,up[1-3]_Dupoutout"
1128,"SH600452,SW:240,up[6-2]_Wupoutout,SD:411,do[6-2]_Ddooutin"
1129,"SH600193,SW:140,do[4-2]_Wdooutout,SD:411,up[3-3]_Dupoutin"
0,"SZ000036,SW:230,do[3-2]_Wdooutout,SD:140,do[3-5]_Ddooutout"
1,"SZ002274,SW:140,up[8-3]_Wupoutout,SD:411,up[2-2]_Dupoutin"
2,"SZ000100,SW:420,do[5-6]_Wdooutout,SD:240,do[6-4]_Ddooutout"
3,"SZ002531,SW:421,up[1-2]_Wupinout,SD:321,do[10-2]_Ddooutout"
4,"SZ002229,SW:140,up[10-2]_Wupoutout,SD:411,do[7-1]_Ddooutin"
5,"SZ000678,SW:241,up[10-3]_Wupoutout,SD:411,up[2-4]_Dupoutout"
6,"SZ002760,SW:411,up[3-1]_Wupinin,SD:321,do[5-1]_Ddooutout"
7,"SZ000055,SW:140,do[2-2]_Wdooutout,SD:241,do[4-4]_Ddooutout"
8,"SZ000622,SW:140,up[9-3]_Wupoutout,SD:411,do[3-1]_Ddooutin"
9,"SZ002381,SW:140,do[5-11]_Wdoinout,SD:241,up[3-1]_Dupoutout"
10,"SZ000023,SW:140,do[4-1]_Wdooutout,SD:411,do[6-3]_Ddooutin"
11,"SZ002210,SW:321,up[5-2]_Wupoutout,SD:321,do[7-2]_Ddooutout"
12,"SZ002304,SW:321,up[7-1]_Wupoutout,SD:321,do[9-3]_Ddooutout"
13,"SZ000729,SW:141,up[6-4]_Wupoutout,SD:411,do[6-1]_Ddooutin"
14,"SZ002575,SW:241,up[2-6]_Wupoutout,SD:411,do[2-3]_Ddoinin"
15,"SZ002598,SW:140,do[3-3]_Wdooutout,SD:140,do[3-3]_Ddooutout"
16,"SZ002031,SW:140,up[6-3]_Wupoutout,SD:241,do[7-1]_Ddooutout"
17,"SZ002092,SW:230,do[4-1]_Wdooutout,SD:410,do[4-4]_Ddoinin"
18,"SZ000990,SW:230,do[2-1]_Wdooutout,SD:411,up[3-1]_Dupinin"
19,"SZ002547,SW:240,do[4-3]_Wdooutout,SD:140,do[9-2]_Ddooutout"
20,"SZ002077,SW:411,do[1-1]_Wdoinin,SD:230,do[9-5]_Ddooutout"
21,"SZ000628,SW:140,do[4-2]_Wdooutout,SD:411,up[10-8]_Dupoutout"
22,"SZ000790,SW:140,do[3-3]_Wdoinout,SD:240,do[2-11]_Ddooutout"
23,"SZ002395,SW:140,do[2-1]_Wdooutout,SD:411,do[2-2]_Ddoinin"
24,"SZ000901,SW:140,do[4-1]_Wdooutout,SD:410,do[4-6]_Ddoinin"
25,"SZ000848,SW:140,up[7-1]_Wupoutout,SD:241,up[3-7]_Dupoutout"
26,"SZ000537,SW:420,do[2-5]_Wdooutout,SD:230,do[2-5]_Ddooutout"
27,"SZ002050,SW:231,up[4-2]_Wupoutout,SD:321,do[2-3]_Ddooutout"
28,"SZ000151,SW:240,up[9-3]_Wupoutout,SD:411,do[8-1]_Ddooutin"
29,"SZ002190,SW:140,up[7-4]_Wupoutout,SD:411,up[1-3]_Dupinin"
30,"SZ002733,SW:140,do[1-6]_Wdoinout,SD:240,do[2-5]_Ddooutout"
31,"SZ002127,SW:230,up[7-2]_Wupoutout,SD:411,do[3-1]_Ddoinin"
32,"SZ002106,SW:411,up[7-7]_Wupoutout,SD:411,do[2-1]_Ddoinin"
33,"SZ000918,SW:141,do[3-4]_Wdooutout,SD:411,do[5-3]_Ddooutin"
34,"SZ000333,SW:321,up[4-1]_Wupoutout,SD:321,up[1-2]_Dupoutout"
35,"SZ000985,SW:140,up[9-5]_Wupoutout,SD:411,do[7-2]_Ddooutin"
36,"SZ002422,SW:421,up[4-3]_Wupoutout,SD:321,do[5-2]_Ddooutout"
37,"SZ000599,SW:141,up[11-3]_Wupoutout,SD:411,do[8-2]_Ddooutin"
38,"SZ002524,SW:241,up[3-2]_Wupoutout,SD:411,up[3-7]_Dupoutout"
39,"SZ000096,SW:240,up[8-6]_Wupoutout,SD:411,do[3-4]_Ddoinin"
40,"SZ002289,SW:240,do[5-1]_Wdooutout,SD:140,up[7-2]_Dupoutout"
41,"SZ002124,SW:140,do[4-10]_Wdoinout,SD:241,up[1-1]_Dupoutout"
42,"SZ002660,SW:410,up[4-1]_Wupinin,SD:241,up[1-2]_Dupoutout"
43,"SZ000809,SW:140,up[7-3]_Wupoutout,SD:411,do[6-2]_Ddooutin"
44,"SZ002093,SW:411,up[7-4]_Wupoutout,SD:411,do[4-4]_Ddoinin"
45,"SZ002474,SW:140,up[1-3]_Wupoutout,SD:411,do[8-1]_Ddooutin"
46,"SZ002476,SW:140,up[2-2]_Wupoutout,SD:411,up[2-9]_Dupoutout"
47,"SZ002545,SW:240,up[8-5]_Wupoutout,SD:411,up[1-7]_Dupoutout"
48,"SZ002788,SW:410,up[5-1]_Wupinin,SD:241,up[1-3]_Dupoutout"
49,"SZ002397,SW:411,up[7-3]_Wupoutout,SD:411,up[2-4]_Dupinin"
50,"SZ000821,SW:140,do[1-6]_Wdoinout,SD:241,up[3-7]_Dupoutout"
51,"SZ000680,SW:140,up[2-4]_Wupoutout,SD:411,do[6-2]_Ddooutin"
52,"SZ000596,SW:321,up[5-1]_Wupoutout,SD:321,do[5-2]_Ddooutout"
53,"SZ002637,SW:410,do[1-2]_Wdoinin,SD:240,up[3-2]_Dupoutout"
54,"SZ002535,SW:140,up[9-3]_Wupoutout,SD:140,do[4-7]_Ddoinout"
55,"SZ002152,SW:141,up[8-4]_Wupoutout,SD:411,up[1-4]_Dupinin"
56,"SZ002668,SW:140,up[5-3]_Wupoutout,SD:411,do[2-1]_Ddoinin"
57,"SZ002140,SW:140,up[9-4]_Wupoutout,SD:411,do[7-1]_Ddooutin"
58,"SZ002264,SW:321,up[7-2]_Wupoutout,SD:411,do[5-4]_Ddooutin"
59,"SZ000830,SW:421,do[1-1]_Wdooutout,SD:230,do[3-2]_Ddooutout"
60,"SZ000158,SW:240,up[8-3]_Wupoutout,SD:411,do[4-5]_Ddooutin"
61,"SZ002155,SW:140,up[9-5]_Wupoutout,SD:411,up[4-8]_Dupoutout"
62,"SZ000623,SW:230,do[1-4]_Wdooutout,SD:240,up[4-1]_Dupoutout"
63,"SZ002745,SW:120,do[1-8]_Wdooutout,SD:231,do[7-3]_Ddooutout"
64,"SZ002186,SW:140,up[4-2]_Wupoutout,SD:241,up[2-9]_Dupoutout"
65,"SZ002425,SW:140,do[2-2]_Wdooutout,SD:141,do[1-1]_Ddoinout"
66,"SZ002581,SW:140,do[3-1]_Wdooutout,SD:411,up[7-4]_Dupoutout"
67,"SZ000619,SW:140,up[12-4]_Wupoutout,SD:411,up[9-1]_Dupinin"
68,"SZ002306,SW:411,do[4-6]_Wdoinin,SD:231,up[4-8]_Dupoutout"
69,"SZ002388,SW:240,up[10-4]_Wupoutout,SD:411,do[7-1]_Ddoinin"
70,"SZ002683,SW:140,up[10-4]_Wupoutout,SD:411,do[7-2]_Ddoinin"
71,"SZ000600,SW:240,up[11-4]_Wupoutout,SD:411,up[3-3]_Dupoutin"
72,"SZ002241,SW:230,do[4-5]_Wdooutout,SD:240,do[1-2]_Ddooutout"
73,"SZ000501,SW:230,up[5-3]_Wupoutout,SD:411,do[6-2]_Ddooutin"
74,"SZ000513,SW:321,up[6-1]_Wupoutout,SD:231,do[9-3]_Ddooutout"
75,"SZ000516,SW:140,up[5-3]_Wupoutout,SD:141,up[2-3]_Dupoutout"
76,"SZ002216,SW:410,do[2-4]_Wdoinin,SD:240,up[3-2]_Dupoutout"
77,"SZ002752,SW:411,up[1-1]_Wupinin,SD:411,up[2-1]_Dupinin"
78,"SZ002481,SW:140,up[1-1]_Wupoutout,SD:240,up[3-3]_Dupoutout"
79,"SZ002287,SW:140,up[6-2]_Wupoutout,SD:241,up[3-8]_Dupoutout"
80,"SZ002017,SW:140,up[8-2]_Wupoutout,SD:411,up[1-3]_Dupoutin"
81,"SZ000753,SW:140,up[10-4]_Wupoutout,SD:411,up[2-2]_Dupinin"
82,"SZ002259,SW:140,do[1-1]_Wdooutout,SD:141,up[1-1]_Dupoutout"
83,"SZ002269,SW:140,up[9-5]_Wupoutout,SD:411,up[3-3]_Dupinin"
84,"SZ002791,SW:140,up[8-3]_Wupinout,SD:411,up[2-3]_Dupoutin"
85,"SZ002033,SW:140,up[8-4]_Wupoutout,SD:411,up[2-1]_Dupinin"
86,"SZ000793,SW:411,up[3-1]_Wupinin,SD:421,do[9-1]_Ddooutout"
87,"SZ000629,SW:411,up[3-2]_Wupinin,SD:321,do[9-3]_Ddooutout"
88,"SZ002486,SW:240,up[4-2]_Wupoutout,SD:411,do[7-2]_Ddooutin"
89,"SZ002815,SW:111,up[4-2]_Wupinin,SD:411,do[8-1]_Ddooutin"
90,"SZ002485,SW:230,do[3-1]_Wdooutout,SD:230,do[1-5]_Ddooutout"
91,"SZ002649,SW:411,up[1-5]_Wupinin,SD:321,do[5-2]_Ddooutout"
92,"SZ002081,SW:421,do[2-4]_Wdooutout,SD:230,do[8-4]_Ddooutout"
93,"SZ002530,SW:240,up[6-5]_Wupoutout,SD:411,do[7-2]_Ddooutin"
94,"SZ000656,SW:240,do[4-1]_Wdooutout,SD:411,up[5-7]_Dupinin"
95,"SZ002446,SW:141,up[6-3]_Wupoutout,SD:411,up[2-3]_Dupinin"
96,"SZ000514,SW:140,do[3-2]_Wdooutout,SD:411,up[3-3]_Dupoutin"
97,"SZ000155,SW:410,do[3-1]_Wdoinin,SD:230,do[1-2]_Ddooutout"
98,"SZ002566,SW:140,up[8-2]_Wupoutout,SD:141,up[3-3]_Dupoutout"
99,"SZ002432,SW:140,do[1-1]_Wdooutout,SD:241,do[4-4]_Ddooutout"
100,"SZ002018,SW:140,do[2-8]_Wdoinout,SD:241,do[6-3]_Ddooutout"
101,"SZ002345,SW:230,do[1-6]_Wdooutout,SD:240,up[1-3]_Dupoutout"
102,"SZ000601,SW:410,do[3-6]_Wdoinin,SD:240,up[4-1]_Dupoutout"
103,"SZ002499,SW:240,do[2-2]_Wdooutout,SD:140,up[10-2]_Dupoutout"
104,"SZ002739,SW:411,do[6-4]_Wdooutin,SD:240,up[4-1]_Dupoutout"
105,"SZ002701,SW:411,up[4-2]_Wupoutin,SD:411,up[3-8]_Dupoutout"
106,"SZ002044,SW:321,up[4-1]_Wupoutout,SD:321,do[12-3]_Ddooutout"
107,"SZ000778,SW:240,do[3-1]_Wdooutout,SD:411,up[3-3]_Dupinin"
108,"SZ002286,SW:140,up[5-3]_Wupoutout,SD:241,do[6-4]_Ddooutout"
109,"SZ000829,SW:140,up[5-3]_Wupoutout,SD:411,do[7-1]_Ddooutin"
110,"SZ002187,SW:240,up[9-3]_Wupoutout,SD:411,do[3-1]_Ddoinin"
111,"SZ000863,SW:140,do[1-1]_Wdooutout,SD:140,do[4-2]_Ddooutout"
112,"SZ000698,SW:140,up[9-5]_Wupoutout,SD:411,up[1-2]_Dupinin"
113,"SZ002730,SW:241,up[5-5]_Wupoutout,SD:411,up[1-4]_Dupinin"
114,"SZ002797,SW:411,up[7-3]_Wupinin,SD:411,do[7-2]_Ddooutin"
115,"SZ000012,SW:410,do[7-2]_Wdoinin,SD:230,do[3-3]_Ddooutout"
116,"SZ002168,SW:230,do[4-2]_Wdooutout,SD:230,do[2-3]_Ddooutout"
117,"SZ000617,SW:240,do[1-3]_Wdooutout,SD:140,up[3-1]_Dupoutout"
118,"SZ002412,SW:411,do[4-7]_Wdoinin,SD:230,do[5-11]_Ddooutout"
119,"SZ002768,SW:421,up[5-5]_Wupoutout,SD:321,up[2-1]_Dupoutout"
120,"SZ002568,SW:140,do[3-1]_Wdooutout,SD:411,up[3-2]_Dupoutin"
121,"SZ002022,SW:140,up[6-3]_Wupoutout,SD:411,do[2-1]_Ddoinin"
122,"SZ000822,SW:230,do[3-13]_Wdooutout,SD:240,up[9-2]_Dupoutout"
123,"SZ002577,SW:140,up[11-2]_Wupoutout,SD:411,do[8-1]_Ddooutin"
124,"SZ002539,SW:140,up[1-1]_Wupoutout,SD:411,up[2-3]_Dupinin"
125,"SZ000921,SW:230,up[5-1]_Wupoutout,SD:241,up[2-1]_Dupoutout"
126,"SZ000630,SW:240,do[3-2]_Wdooutout,SD:411,up[1-3]_Dupinin"
127,"SZ002772,SW:410,up[3-1]_Wupinin,SD:411,up[1-4]_Dupoutout"
128,"SZ002056,SW:230,do[1-4]_Wdooutout,SD:230,up[3-1]_Dupoutout"
129,"SZ000031,SW:411,up[4-9]_Wupoutout,SD:411,up[6-3]_Dupoutout"
130,"SZ002206,SW:240,up[4-2]_Wupoutout,SD:411,do[3-1]_Ddooutin"
131,"SZ002333,SW:230,up[1-2]_Wupoutout,SD:411,do[10-1]_Ddooutin"
132,"SZ002354,SW:140,do[3-1]_Wdooutout,SD:141,do[3-5]_Ddoinout"
133,"SZ002024,SW:230,up[8-2]_Wupoutout,SD:411,do[2-1]_Ddoinin"
134,"SZ002608,SW:240,up[7-8]_Wupoutout,SD:411,do[5-3]_Ddoinin"
135,"SZ000810,SW:140,up[11-1]_Wupoutout,SD:141,up[3-1]_Dupoutout"
136,"SZ002561,SW:140,up[7-3]_Wupoutout,SD:411,do[7-1]_Ddooutin"
137,"SZ002393,SW:140,do[2-1]_Wdooutout,SD:241,up[1-3]_Dupoutout"
138,"SZ002169,SW:140,up[7-5]_Wupoutout,SD:411,do[6-2]_Ddooutin"
139,"SZ000652,SW:240,up[6-2]_Wupoutout,SD:411,up[3-3]_Dupoutout"
140,"SZ002612,SW:140,do[1-1]_Wdooutout,SD:241,up[2-3]_Dupoutout"
141,"SZ000878,SW:230,up[4-5]_Wupoutout,SD:411,up[1-3]_Dupinin"
142,"SZ002377,SW:321,up[3-2]_Wupoutout,SD:321,do[6-1]_Ddooutout"
143,"SZ000048,SW:140,do[3-2]_Wdooutout,SD:140,do[1-4]_Ddooutout"
144,"SZ002427,SW:321,up[4-4]_Wupoutout,SD:321,do[3-2]_Ddooutout"
145,"SZ002435,SW:240,do[3-1]_Wdooutout,SD:140,up[9-2]_Dupoutout"
146,"SZ000632,SW:411,up[5-3]_Wupinout,SD:411,do[5-4]_Ddooutin"
147,"SZ000789,SW:321,do[5-2]_Wdooutout,SD:230,do[1-9]_Ddooutout"
148,"SZ002800,SW:410,up[5-3]_Wupinin,SD:241,up[2-3]_Dupoutout"
149,"SZ000752,SW:140,do[3-1]_Wdooutout,SD:140,do[3-6]_Ddooutout"
150,"SZ002049,SW:421,do[2-1]_Wdooutout,SD:230,do[5-3]_Ddooutout"
151,"SZ002617,SW:321,up[7-1]_Wupoutout,SD:321,up[3-1]_Dupoutout"
152,"SZ000159,SW:140,up[7-5]_Wupoutout,SD:411,do[7-1]_Ddooutin"
153,"SZ000988,SW:420,do[1-6]_Wdooutout,SD:241,do[14-2]_Ddooutout"
154,"SZ002351,SW:140,do[3-1]_Wdooutout,SD:411,up[1-4]_Dupinin"
155,"SZ002786,SW:140,up[6-3]_Wupoutout,SD:411,up[3-8]_Dupoutout"
156,"SZ000892,SW:411,up[2-3]_Wupoutout,SD:411,up[2-8]_Dupoutout"
157,"SZ002594,SW:420,do[1-4]_Wdooutout,SD:231,do[7-1]_Ddooutout"
158,"SZ002715,SW:240,do[1-9]_Wdoinout,SD:241,do[3-6]_Ddooutout"
159,"SZ000897,SW:240,do[3-1]_Wdooutout,SD:411,up[4-8]_Dupoutout"
160,"SZ002465,SW:140,up[7-3]_Wupoutout,SD:241,up[2-1]_Dupoutout"
161,"SZ002596,SW:421,do[3-3]_Wdooutout,SD:231,up[3-3]_Dupoutout"
162,"SZ000030,SW:240,do[3-2]_Wdooutout,SD:411,do[6-2]_Ddooutin"
163,"SZ000655,SW:140,up[8-5]_Wupoutout,SD:411,up[2-2]_Dupinin"
164,"SZ002379,SW:240,up[4-3]_Wupoutout,SD:411,do[7-2]_Ddooutin"
165,"SZ000591,SW:140,do[2-5]_Wdoinout,SD:240,up[3-1]_Dupoutout"
166,"SZ000566,SW:240,up[7-4]_Wupoutout,SD:240,up[12-3]_Dupoutout"
167,"SZ000564,SW:140,do[5-9]_Wdoinout,SD:140,up[5-1]_Dupoutout"
168,"SZ002409,SW:320,do[3-5]_Wdooutout,SD:230,do[7-2]_Ddooutout"
169,"SZ002309,SW:411,up[7-5]_Wupinin,SD:240,up[3-3]_Dupoutout"
170,"SZ002162,SW:140,up[6-3]_Wupoutout,SD:411,do[7-1]_Ddooutin"
171,"SZ000856,SW:230,up[7-3]_Wupoutout,SD:411,up[3-9]_Dupoutin"
172,"SZ000686,SW:140,do[1-2]_Wdooutout,SD:140,up[3-1]_Dupoutout"
173,"SZ000700,SW:140,up[3-1]_Wupoutout,SD:411,do[8-2]_Ddooutin"
174,"SZ000838,SW:240,do[4-2]_Wdooutout,SD:140,do[4-5]_Ddooutout"
175,"SZ002326,SW:140,do[2-2]_Wdooutout,SD:140,up[3-1]_Dupoutout"
176,"SZ000801,SW:140,up[2-2]_Wupoutout,SD:411,up[2-4]_Dupoutout"
177,"SZ002103,SW:240,do[1-1]_Wdooutout,SD:140,do[4-2]_Ddooutout"
178,"SZ000932,SW:420,do[3-2]_Wdooutout,SD:230,up[1-4]_Dupoutout"
179,"SZ002385,SW:411,do[3-4]_Wdoinin,SD:241,up[9-10]_Dupoutout"
180,"SZ002803,SW:111,do[2-5]_Wdoinin,SD:230,up[2-1]_Dupoutout"
181,"SZ000019,SW:241,up[5-3]_Wupoutout,SD:411,up[3-4]_Dupinin"
182,"SZ002589,SW:240,up[6-2]_Wupoutout,SD:411,do[5-3]_Ddooutin"
183,"SZ000524,SW:140,up[9-4]_Wupoutout,SD:140,do[1-5]_Ddoinout"
184,"SZ000828,SW:230,up[7-3]_Wupoutout,SD:411,do[6-4]_Ddooutin"
185,"SZ002448,SW:140,up[9-3]_Wupoutout,SD:411,do[5-3]_Ddooutin"
186,"SZ002170,SW:140,do[3-1]_Wdooutout,SD:411,do[12-4]_Ddooutin"
187,"SZ002724,SW:240,up[5-3]_Wupoutout,SD:411,up[3-3]_Dupinin"
188,"SZ000936,SW:411,do[4-2]_Wdoinin,SD:230,up[11-1]_Dupoutout"
189,"SZ002355,SW:140,up[8-3]_Wupinout,SD:411,up[1-3]_Dupoutout"
190,"SZ002473,SW:240,do[6-3]_Wdooutout,SD:140,up[9-4]_Dupoutout"
191,"SZ000166,SW:140,do[3-3]_Wdoinout,SD:140,up[7-1]_Dupoutout"
192,"SZ002208,SW:140,up[8-3]_Wupoutout,SD:241,up[2-2]_Dupoutout"
193,"SZ002667,SW:411,do[3-2]_Wdoinin,SD:230,up[4-1]_Dupoutout"
194,"SZ002378,SW:230,up[7-5]_Wupoutout,SD:411,up[2-1]_Dupinin"
195,"SZ002372,SW:230,do[2-1]_Wdooutout,SD:141,do[5-5]_Ddooutout"
196,"SZ002626,SW:421,do[5-4]_Wdooutout,SD:230,do[7-3]_Ddooutout"
197,"SZ002130,SW:140,do[2-4]_Wdooutout,SD:140,do[1-4]_Ddooutout"
198,"SZ002337,SW:140,up[7-3]_Wupoutout,SD:411,do[7-3]_Ddooutin"
